source_taxon_name	source_taxon_external_id	source_taxon_path	interaction_type	target_taxon_name	target_taxon_external_id	target_taxon_path	latitude	longitude	study	study_title	_query_role	_query_name	_query_input_taxon
Clausena engleri	COL:5YXQH	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Rutaceae | Aurantioideae | Clausena | Clausena engleri	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Iodes ovalis	COL:3PTSY	Biota | Plantae | Tracheophyta | Magnoliopsida | Icacinales | Icacinaceae | Iodes | Iodes ovalis	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Mallotus sphaerocarpus	COL:3XQ36	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Euphorbiaceae | Mallotus | Mallotus sphaerocarpus	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Cyathocalyx sumatranus	COL:32QS8	Biota | Plantae | Tracheophyta | Magnoliopsida | Magnoliales | Annonaceae | Cyathocalyx | Cyathocalyx sumatranus	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Elaeocarpus glaber	COL:38XQW	Biota | Plantae | Tracheophyta | Magnoliopsida | Oxalidales | Elaeocarpaceae | Elaeocarpus | Elaeocarpus glaber	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Oreocnide rubescens	COL:6T4SX	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Urticaceae | Urticoideae | Oreocnide | Oreocnide rubescens	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Cratoxylum sumatranum	COL:6BCJW	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Hypericaceae | Cratoxylum | Cratoxylum sumatranum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Tetrastigma papillosum	COL:7BSLY	Biota | Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Vitoideae | Tetrastigma | Tetrastigma papillosum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Microcos laurifolia	COL:73FSF	Biota | Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Grewioideae | Microcos | Microcos laurifolia	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Pentaspadon velutinus	COL:76PQL	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae | Pentaspadon | Pentaspadon velutinus	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Gnetum tenuifolium	GBIF:2653102	Plantae | Tracheophyta | Gnetopsida | Gnetales | Gnetaceae | Gnetum | Gnetum tenuifolium	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Xylopia magna	COL:5CM4Z	Biota | Plantae | Tracheophyta | Magnoliopsida | Magnoliales | Annonaceae | Xylopia | Xylopia magna	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Strombosia ceylanica	COL:5344Z	Biota | Plantae | Tracheophyta | Magnoliopsida | Santalales | Strombosiaceae | Strombosia | Strombosia ceylanica	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Ficus crassiramea	COL:6HVR7	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus | Ficus crassiramea	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Antidesma montanum	IRMNG:10242595	Plantae | Magnoliophyta | Magnoliopsida | Malpighiales | Phyllanthaceae | Antidesma | Antidesma montanum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Baccaurea	IRMNG:1034823	Plantae | Magnoliophyta | Magnoliopsida | Malpighiales | Phyllanthaceae | Baccaurea	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Planchonia valida	GBIF:5383744	Plantae | Tracheophyta | Magnoliopsida | Ericales | Lecythidaceae | Planchonia | Planchonia valida	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Phoebe grandis	COL:4GKCP	Biota | Plantae | Tracheophyta | Magnoliopsida | Laurales | Lauraceae | Phoebe | Phoebe grandis	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Smythea oblongifolia	COL:7Z48Y	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Rhamnaceae | Smythea | Smythea oblongifolia	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Dendrocnide sinuata	COL:34PP9	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Urticaceae | Urticoideae | Dendrocnide | Dendrocnide sinuata	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Parkia intermedia	IRMNG:10174557	Plantae | Magnoliophyta | Magnoliopsida | Fabales | Fabaceae | Parkia | Parkia intermedia	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Dalrympelea sphaerocarpa	COL:342F4	Biota | Plantae | Tracheophyta | Magnoliopsida | Crossosomatales | Staphyleaceae | Dalrympelea | Dalrympelea sphaerocarpa	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Tetrastigma leucostaphylum	COL:55TMV	Biota | Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Vitoideae | Tetrastigma | Tetrastigma leucostaphylum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Ficus altissima	COL:6HVST	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus | Ficus altissima	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Aporosa frutescens	COL:5W2P3	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Phyllanthaceae | Aporosa | Aporosa frutescens	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Nothocnide repanda	COL:47SVP	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Urticaceae | Urticoideae | Nothocnide | Nothocnide repanda	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Piper macropiper	COL:4J4Q5	Biota | Plantae | Tracheophyta | Magnoliopsida | Piperales | Piperaceae | Piperoideae | Piper | Piper macropiper	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Scorodocarpus borneensis	COL:4VWMW	Biota | Plantae | Tracheophyta | Magnoliopsida | Santalales | Strombosiaceae | Scorodocarpus | Scorodocarpus borneensis	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Trevesia sundaica	COL:584NR	Biota | Plantae | Tracheophyta | Magnoliopsida | Apiales | Araliaceae | Aralioideae | Trevesia | Trevesia sundaica	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Piper lanatum	COL:4J4JY	Biota | Plantae | Tracheophyta | Magnoliopsida | Piperales | Piperaceae | Piperoideae | Piper | Piper lanatum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Artocarpus elasticus	IRMNG:11348692	Plantae | Magnoliophyta | Magnoliopsida | Rosales | Moraceae | Artocarpus | Artocarpus elasticus	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Tinomiscium petiolare	COL:573MZ	Biota | Plantae | Tracheophyta | Magnoliopsida | Ranunculales | Menispermaceae | Chasmantheroideae | Tinomiscium | Tinomiscium petiolare	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Rubus glomeratus	IRMNG:10186444	Plantae | Magnoliophyta | Magnoliopsida | Rosales | Rosaceae | Rubus | Rubus glomeratus	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Ficus virens	GBIF:9512597	Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus | Ficus virens	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Picrasma javanica	COL:4HQLD	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Simaroubaceae | Picrasma | Picrasma javanica	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Cnestis palala	COL:WHY5	Biota | Plantae | Tracheophyta | Magnoliopsida | Oxalidales | Connaraceae | Jollydoroideae | Cnestis | Cnestis palala	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Ficus variegata	COL:6HZPK	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus | Ficus variegata	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Micromelum minutum	COL:42YTR	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Rutaceae | Aurantioideae | Micromelum | Micromelum minutum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Calophyllum calaba	COL:5WVJ4	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Calophyllaceae | Calophyllum | Calophyllum calaba	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Ficus benjamina	COL:6HVXP	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus | Ficus benjamina	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Cissus nodosa	COL:VKSF	Biota | Plantae | Tracheophyta | Magnoliopsida | Vitales | Vitaceae | Vitoideae | Cissus | Cissus nodosa	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Nephelium lappaceum	COL:46YB4	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | Sapindoideae | Nephelium | Nephelium lappaceum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Ficus obscura	GBIF:7262498	Plantae | Tracheophyta | Magnoliopsida | Rosales | Moraceae | Ficus | Ficus obscura	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Aglaia korthalsii	COL:663PZ	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Meliaceae | Melioideae | Aglaia | Aglaia korthalsii	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Dendrocnide stimulans	COL:34PPB	Biota | Plantae | Tracheophyta | Magnoliopsida | Rosales | Urticaceae | Urticoideae | Dendrocnide | Dendrocnide stimulans	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Aporosa octandra	IRMNG:10245467	Plantae | Magnoliophyta | Magnoliopsida | Malpighiales | Phyllanthaceae | Aporosa | Aporosa octandra	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Syzygium urceolatum subsp. palembanicum	COL:5LDMK	Biota | Plantae | Tracheophyta | Magnoliopsida | Myrtales | Myrtaceae | Myrtoideae | Syzygium | Syzygium urceolatum | Syzygium urceolatum subsp. palembanicum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Anisophyllea disticha	COL:66RFP	Biota | Plantae | Tracheophyta | Magnoliopsida | Cucurbitales | Anisophylleaceae | Anisophyllea | Anisophyllea disticha	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Calamus oxleyanus	COL:5WV7S	Biota | Plantae | Tracheophyta | Liliopsida | Arecales | Arecaceae | Calamus | Calamus oxleyanus	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Alstonia angustiloba	COL:C8SP	Biota | Plantae | Tracheophyta | Magnoliopsida | Gentianales | Apocynaceae | Rauvolfioideae | Alstonia | Alstonia angustiloba	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Mangifera odorata	COL:6QSN4	Biota | Plantae | Tracheophyta | Magnoliopsida | Sapindales | Anacardiaceae | Mangifera | Mangifera odorata	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Calophyllum pulcherrimum	COL:68VHX	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Calophyllaceae | Calophyllum | Calophyllum pulcherrimum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Antidesma coriaceum	COL:67JRH	Biota | Plantae | Tracheophyta | Magnoliopsida | Malpighiales | Phyllanthaceae | Antidesma | Antidesma coriaceum	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
Boschia griffithii	COL:MLQZ	Biota | Plantae | Tracheophyta | Magnoliopsida | Malvales | Malvaceae | Helicteroideae | Boschia | Boschia griffithii	eatenBy	Macaca fascicularis	IRMNG:10457856	Animalia | Chordata | Mammalia | Primates | Cercopithecidae | Macaca | Macaca fascicularis			null		target	Macaca fascicularis	Macaca fascicularis
